simulation,match_id,team_a,team_b,ga,gb,outcome,winner,loser
128,29,Turkey,Paraguay,2,1,H,Turkey,
128,30,USA,Australia,1,1,D,,
128,31,Scotland,Morocco,0,1,A,Morocco,
128,32,Brazil,Haiti,2,3,A,Haiti,
128,33,Tunisia,Japan,2,1,H,Tunisia,
128,34,Netherlands,Sweden,2,1,H,Netherlands,
128,35,Germany,Côte d'Ivoire,1,1,D,,
128,36,Ecuador,Curaçao,3,1,H,Ecuador,
128,37,Spain,Saudi Arabia,0,0,D,,
128,38,Belgium,Iran,0,1,A,Iran,
128,39,Uruguay,Cabo Verde,3,0,H,Uruguay,
128,40,New Zealand,Egypt,2,2,D,,
128,41,Argentina,Austria,2,2,D,,
128,42,France,Iraq,3,0,H,France,
128,43,Norway,Senegal,2,0,H,Norway,
128,44,Jordan,Algeria,1,1,D,,
128,45,Portugal,Uzbekistan,4,0,H,Portugal,
128,46,England,Ghana,2,1,H,England,
128,47,Panama,Croatia,0,1,A,Croatia,
128,48,Colombia,DR Congo,3,1,H,Colombia,
128,49,Switzerland,Canada,2,0,H,Switzerland,
128,50,Bosnia and Herzegovina,Qatar,0,2,A,Qatar,
128,51,Scotland,Brazil,0,2,A,Brazil,
128,52,Morocco,Haiti,0,1,A,Haiti,
128,53,Czech Republic,Mexico,0,2,A,Mexico,
128,54,South Africa,South Korea,1,0,H,South Africa,
128,55,Curaçao,Côte d'Ivoire,4,0,H,Curaçao,
128,56,Ecuador,Germany,0,2,A,Germany,
128,57,Japan,Sweden,2,2,D,,
128,58,Tunisia,Netherlands,4,0,H,Tunisia,
128,59,USA,Turkey,1,1,D,,
128,60,Paraguay,Australia,1,1,D,,
128,61,Norway,France,0,1,A,France,
128,62,Senegal,Iraq,3,2,H,Senegal,
128,63,Cabo Verde,Saudi Arabia,1,1,D,,
128,64,Uruguay,Spain,2,3,A,Spain,
128,65,Egypt,Iran,1,0,H,Egypt,
128,66,New Zealand,Belgium,1,2,A,Belgium,
128,67,Panama,England,2,3,A,England,
128,68,Croatia,Ghana,2,2,D,,
128,69,Colombia,Portugal,0,1,A,Portugal,
128,70,DR Congo,Uzbekistan,1,2,A,Uzbekistan,
128,71,Algeria,Austria,0,1,A,Austria,
128,72,Jordan,Argentina,0,2,A,Argentina,
128,73,South Africa,Qatar,0,0,D,Qatar,South Africa
128,74,Haiti,Netherlands,1,1,D,Netherlands,Haiti
128,75,Germany,Australia,1,2,A,Australia,Germany
128,76,Tunisia,Brazil,0,3,A,Brazil,Tunisia
128,77,Ecuador,Norway,5,1,H,Ecuador,Norway
128,78,France,Morocco,2,1,H,France,Morocco
128,79,Mexico,Curaçao,3,0,H,Mexico,Curaçao
128,80,England,Uzbekistan,2,1,H,England,Uzbekistan
128,81,Belgium,Saudi Arabia,1,0,H,Belgium,Saudi Arabia
128,82,Turkey,Senegal,4,1,H,Turkey,Senegal
128,83,Colombia,Ghana,1,1,D,Colombia,Ghana
128,84,Spain,Austria,1,1,D,Spain,Austria
128,85,Switzerland,Egypt,2,2,D,Switzerland,Egypt
128,86,USA,Iran,2,1,H,USA,Iran
128,87,Argentina,Uruguay,3,0,H,Argentina,Uruguay
128,88,Portugal,Croatia,0,2,A,Croatia,Portugal
128,89,Qatar,Australia,2,2,D,Australia,Qatar
128,90,Netherlands,Ecuador,1,1,D,Ecuador,Netherlands
128,91,Brazil,France,0,4,A,France,Brazil
128,92,Mexico,England,0,0,D,England,Mexico
128,93,Colombia,Spain,2,3,A,Spain,Colombia
128,94,Belgium,Turkey,0,0,D,Belgium,Turkey
128,95,USA,Croatia,1,1,D,Croatia,USA
128,96,Switzerland,Argentina,0,0,D,Switzerland,Argentina
128,97,Australia,Ecuador,0,1,A,Ecuador,Australia
128,98,Spain,Belgium,1,1,D,Spain,Belgium
128,99,France,England,0,2,A,England,France
128,100,Croatia,Switzerland,2,1,H,Croatia,Switzerland
128,101,Ecuador,Spain,0,3,A,Spain,Ecuador
128,102,England,Croatia,1,3,A,Croatia,England
128,103,Ecuador,England,2,1,H,Ecuador,England
128,104,Spain,Croatia,3,2,H,Spain,Croatia
129,1,Mexico,South Africa,0,0,D,,
129,2,South Korea,Czech Republic,2,2,D,,
129,3,Canada,Bosnia and Herzegovina,1,1,D,,
129,4,USA,Paraguay,0,1,A,Paraguay,
129,5,Australia,Turkey,1,1,D,,
129,6,Qatar,Switzerland,0,0,D,,
129,7,Brazil,Morocco,2,0,H,Brazil,
129,8,Haiti,Scotland,0,1,A,Scotland,
129,9,Germany,Curaçao,2,2,D,,
129,10,Netherlands,Japan,1,1,D,,
129,11,Côte d'Ivoire,Ecuador,2,0,H,Côte d'Ivoire,
129,12,Sweden,Tunisia,2,3,A,Tunisia,
129,13,Spain,Cabo Verde,0,0,D,,
129,14,Belgium,Egypt,0,0,D,,
129,15,Saudi Arabia,Uruguay,2,3,A,Uruguay,
129,16,Iran,New Zealand,0,2,A,New Zealand,
129,17,Austria,Jordan,2,1,H,Austria,
129,18,France,Senegal,2,0,H,France,
129,19,Iraq,Norway,1,1,D,,
129,20,Argentina,Algeria,2,0,H,Argentina,
129,21,Portugal,DR Congo,4,1,H,Portugal,
129,22,England,Croatia,1,0,H,England,
129,23,Ghana,Panama,0,2,A,Panama,
129,24,Uzbekistan,Colombia,2,7,A,Colombia,
129,25,Czech Republic,South Africa,2,2,D,,
129,26,Switzerland,Bosnia and Herzegovina,1,0,H,Switzerland,
129,27,Canada,Qatar,1,1,D,,
129,28,Mexico,South Korea,1,0,H,Mexico,
129,29,Turkey,Paraguay,2,7,A,Paraguay,
129,30,USA,Australia,0,0,D,,
129,31,Scotland,Morocco,0,2,A,Morocco,
129,32,Brazil,Haiti,0,1,A,Haiti,
129,33,Tunisia,Japan,0,1,A,Japan,
129,34,Netherlands,Sweden,2,1,H,Netherlands,
129,35,Germany,Côte d'Ivoire,0,2,A,Côte d'Ivoire,
129,36,Ecuador,Curaçao,2,1,H,Ecuador,
129,37,Spain,Saudi Arabia,4,1,H,Spain,
129,38,Belgium,Iran,0,3,A,Iran,
129,39,Uruguay,Cabo Verde,4,3,H,Uruguay,
129,40,New Zealand,Egypt,3,2,H,New Zealand,
129,41,Argentina,Austria,3,1,H,Argentina,
129,42,France,Iraq,9,0,H,France,
129,43,Norway,Senegal,2,2,D,,
129,44,Jordan,Algeria,2,5,A,Algeria,
129,45,Portugal,Uzbekistan,1,0,H,Portugal,
129,46,England,Ghana,0,0,D,,
129,47,Panama,Croatia,0,0,D,,
129,48,Colombia,DR Congo,0,0,D,,
129,49,Switzerland,Canada,4,1,H,Switzerland,
129,50,Bosnia and Herzegovina,Qatar,1,1,D,,
129,51,Scotland,Brazil,5,0,H,Scotland,
129,52,Morocco,Haiti,2,1,H,Morocco,
129,53,Czech Republic,Mexico,0,2,A,Mexico,
129,54,South Africa,South Korea,2,2,D,,
129,55,Curaçao,Côte d'Ivoire,0,1,A,Côte d'Ivoire,
129,56,Ecuador,Germany,0,1,A,Germany,
129,57,Japan,Sweden,2,1,H,Japan,
129,58,Tunisia,Netherlands,0,0,D,,
129,59,USA,Turkey,1,2,A,Turkey,
129,60,Paraguay,Australia,0,0,D,,
129,61,Norway,France,1,2,A,France,
129,62,Senegal,Iraq,0,0,D,,
129,63,Cabo Verde,Saudi Arabia,0,0,D,,
129,64,Uruguay,Spain,1,1,D,,
129,65,Egypt,Iran,1,1,D,,
129,66,New Zealand,Belgium,0,2,A,Belgium,
129,67,Panama,England,2,3,A,England,
129,68,Croatia,Ghana,1,0,H,Croatia,
129,69,Colombia,Portugal,1,0,H,Colombia,
129,70,DR Congo,Uzbekistan,1,1,D,,
129,71,Algeria,Austria,2,0,H,Algeria,
129,72,Jordan,Argentina,0,2,A,Argentina,
129,73,South Africa,Qatar,2,2,D,Qatar,South Africa
129,74,Scotland,Netherlands,0,1,A,Netherlands,Scotland
129,75,Côte d'Ivoire,Australia,1,2,A,Australia,Côte d'Ivoire
129,76,Japan,Morocco,0,6,A,Morocco,Japan
129,77,Germany,Norway,2,1,H,Germany,Norway
129,78,France,Haiti,1,0,H,France,Haiti
129,79,Mexico,Tunisia,2,2,D,Mexico,Tunisia
129,80,England,Ecuador,0,0,D,England,Ecuador
129,81,New Zealand,South Korea,4,0,H,New Zealand,South Korea
129,82,Paraguay,Austria,2,3,A,Austria,Paraguay
129,83,Portugal,Panama,5,0,H,Portugal,Panama
129,84,Uruguay,Algeria,2,1,H,Uruguay,Algeria
129,85,Switzerland,Belgium,3,0,H,Switzerland,Belgium
129,86,Turkey,Iran,1,1,D,Turkey,Iran
129,87,Argentina,Spain,1,2,A,Spain,Argentina
129,88,Colombia,Croatia,2,1,H,Colombia,Croatia
129,89,Qatar,Australia,1,0,H,Qatar,Australia
129,90,Netherlands,Germany,4,1,H,Netherlands,Germany
129,91,Morocco,France,1,3,A,France,Morocco
129,92,Mexico,England,0,1,A,England,Mexico
129,93,Portugal,Uruguay,1,0,H,Portugal,Uruguay
129,94,New Zealand,Austria,0,5,A,Austria,New Zealand
129,95,Turkey,Colombia,1,2,A,Colombia,Turkey
129,96,Switzerland,Spain,0,2,A,Spain,Switzerland
129,97,Qatar,Netherlands,0,1,A,Netherlands,Qatar
129,98,Portugal,Austria,1,0,H,Portugal,Austria
129,99,France,England,2,1,H,France,England
129,100,Colombia,Spain,2,2,D,Spain,Colombia
129,101,Netherlands,Portugal,1,0,H,Netherlands,Portugal
129,102,France,Spain,1,0,H,France,Spain
129,103,Portugal,Spain,0,1,A,Spain,Portugal
129,104,Netherlands,France,1,1,D,Netherlands,France
130,1,Mexico,South Africa,0,1,A,South Africa,
130,2,South Korea,Czech Republic,0,2,A,Czech Republic,
130,3,Canada,Bosnia and Herzegovina,2,0,H,Canada,
130,4,USA,Paraguay,1,0,H,USA,
130,5,Australia,Turkey,4,0,H,Australia,
130,6,Qatar,Switzerland,2,3,A,Switzerland,
130,7,Brazil,Morocco,0,2,A,Morocco,
130,8,Haiti,Scotland,0,1,A,Scotland,
130,9,Germany,Curaçao,2,0,H,Germany,
130,10,Netherlands,Japan,1,1,D,,
130,11,Côte d'Ivoire,Ecuador,0,1,A,Ecuador,
130,12,Sweden,Tunisia,1,1,D,,
130,13,Spain,Cabo Verde,2,1,H,Spain,
130,14,Belgium,Egypt,1,1,D,,
130,15,Saudi Arabia,Uruguay,3,3,D,,
130,16,Iran,New Zealand,0,1,A,New Zealand,
130,17,Austria,Jordan,6,0,H,Austria,
130,18,France,Senegal,0,0,D,,
130,19,Iraq,Norway,1,1,D,,
130,20,Argentina,Algeria,1,1,D,,
130,21,Portugal,DR Congo,2,2,D,,
130,22,England,Croatia,4,0,H,England,
130,23,Ghana,Panama,1,0,H,Ghana,
130,24,Uzbekistan,Colombia,1,4,A,Colombia,
130,25,Czech Republic,South Africa,1,0,H,Czech Republic,
130,26,Switzerland,Bosnia and Herzegovina,2,0,H,Switzerland,
130,27,Canada,Qatar,1,0,H,Canada,
130,28,Mexico,South Korea,0,0,D,,
130,29,Turkey,Paraguay,0,2,A,Paraguay,
130,30,USA,Australia,1,1,D,,
130,31,Scotland,Morocco,1,0,H,Scotland,
130,32,Brazil,Haiti,3,0,H,Brazil,
130,33,Tunisia,Japan,1,0,H,Tunisia,
130,34,Netherlands,Sweden,3,0,H,Netherlands,
130,35,Germany,Côte d'Ivoire,0,0,D,,
130,36,Ecuador,Curaçao,0,0,D,,
130,37,Spain,Saudi Arabia,1,1,D,,
130,38,Belgium,Iran,1,1,D,,
130,39,Uruguay,Cabo Verde,1,0,H,Uruguay,
130,40,New Zealand,Egypt,1,1,D,,
130,41,Argentina,Austria,3,1,H,Argentina,
130,42,France,Iraq,3,0,H,France,
130,43,Norway,Senegal,1,4,A,Senegal,
130,44,Jordan,Algeria,1,5,A,Algeria,
130,45,Portugal,Uzbekistan,0,2,A,Uzbekistan,
130,46,England,Ghana,0,0,D,,
130,47,Panama,Croatia,0,0,D,,
130,48,Colombia,DR Congo,1,1,D,,
130,49,Switzerland,Canada,2,0,H,Switzerland,
130,50,Bosnia and Herzegovina,Qatar,1,2,A,Qatar,
130,51,Scotland,Brazil,0,0,D,,
130,52,Morocco,Haiti,1,1,D,,
130,53,Czech Republic,Mexico,0,1,A,Mexico,
130,54,South Africa,South Korea,0,1,A,South Korea,
130,55,Curaçao,Côte d'Ivoire,1,3,A,Côte d'Ivoire,
130,56,Ecuador,Germany,0,0,D,,
130,57,Japan,Sweden,3,0,H,Japan,
130,58,Tunisia,Netherlands,1,5,A,Netherlands,
130,59,USA,Turkey,0,1,A,Turkey,
130,60,Paraguay,Australia,2,4,A,Australia,
130,61,Norway,France,1,1,D,,
130,62,Senegal,Iraq,2,0,H,Senegal,
130,63,Cabo Verde,Saudi Arabia,2,0,H,Cabo Verde,
130,64,Uruguay,Spain,1,0,H,Uruguay,
130,65,Egypt,Iran,2,1,H,Egypt,
130,66,New Zealand,Belgium,1,0,H,New Zealand,
130,67,Panama,England,1,3,A,England,
130,68,Croatia,Ghana,2,0,H,Croatia,
130,69,Colombia,Portugal,3,2,H,Colombia,
130,70,DR Congo,Uzbekistan,1,0,H,DR Congo,
130,71,Algeria,Austria,1,5,A,Austria,
130,72,Jordan,Argentina,0,0,D,,
130,73,Mexico,Canada,1,2,A,Canada,Mexico
130,74,Scotland,Japan,0,2,A,Japan,Scotland
130,75,Germany,South Korea,0,0,D,Germany,South Korea
130,76,Netherlands,Brazil,0,2,A,Brazil,Netherlands
130,77,Ecuador,France,2,0,H,Ecuador,France
130,78,Senegal,Morocco,0,1,A,Morocco,Senegal
130,79,Czech Republic,Tunisia,2,2,D,Tunisia,Czech Republic
130,80,England,Côte d'Ivoire,1,0,H,England,Côte d'Ivoire
130,81,New Zealand,Cabo Verde,5,2,H,New Zealand,Cabo Verde
130,82,Australia,Qatar,4,3,H,Australia,Qatar
130,83,DR Congo,Ghana,3,1,H,DR Congo,Ghana
130,84,Uruguay,Argentina,1,2,A,Argentina,Uruguay
130,85,Switzerland,Algeria,7,0,H,Switzerland,Algeria
130,86,USA,Egypt,0,0,D,Egypt,USA
130,87,Austria,Spain,0,2,A,Spain,Austria
130,88,Colombia,Croatia,1,0,H,Colombia,Croatia
130,89,Canada,Germany,1,2,A,Germany,Canada
130,90,Japan,Ecuador,0,0,D,Ecuador,Japan
130,91,Brazil,Morocco,1,0,H,Brazil,Morocco
130,92,Tunisia,England,1,2,A,England,Tunisia
130,93,DR Congo,Argentina,1,2,A,Argentina,DR Congo
130,94,New Zealand,Australia,2,0,H,New Zealand,Australia
130,95,Egypt,Colombia,2,1,H,Egypt,Colombia
130,96,Switzerland,Spain,0,0,D,Spain,Switzerland
130,97,Germany,Ecuador,1,1,D,Ecuador,Germany
130,98,Argentina,New Zealand,0,1,A,New Zealand,Argentina
130,99,Brazil,England,1,1,D,Brazil,England
130,100,Egypt,Spain,0,1,A,Spain,Egypt
130,101,Ecuador,New Zealand,4,0,H,Ecuador,New Zealand
130,102,Brazil,Spain,1,3,A,Spain,Brazil
130,103,New Zealand,Brazil,1,0,H,New Zealand,Brazil
130,104,Ecuador,Spain,0,0,D,Spain,Ecuador
131,1,Mexico,South Africa,2,1,H,Mexico,
131,2,South Korea,Czech Republic,0,2,A,Czech Republic,
131,3,Canada,Bosnia and Herzegovina,3,0,H,Canada,
131,4,USA,Paraguay,1,1,D,,
131,5,Australia,Turkey,1,0,H,Australia,
131,6,Qatar,Switzerland,0,2,A,Switzerland,
131,7,Brazil,Morocco,0,1,A,Morocco,
131,8,Haiti,Scotland,0,0,D,,
131,9,Germany,Curaçao,1,0,H,Germany,
131,10,Netherlands,Japan,1,2,A,Japan,
131,11,Côte d'Ivoire,Ecuador,0,2,A,Ecuador,
131,12,Sweden,Tunisia,1,0,H,Sweden,
131,13,Spain,Cabo Verde,3,1,H,Spain,
131,14,Belgium,Egypt,0,2,A,Egypt,
131,15,Saudi Arabia,Uruguay,0,2,A,Uruguay,
131,16,Iran,New Zealand,2,1,H,Iran,
131,17,Austria,Jordan,1,1,D,,
131,18,France,Senegal,1,1,D,,
131,19,Iraq,Norway,1,4,A,Norway,
131,20,Argentina,Algeria,2,0,H,Argentina,
131,21,Portugal,DR Congo,3,0,H,Portugal,
131,22,England,Croatia,0,1,A,Croatia,
131,23,Ghana,Panama,2,0,H,Ghana,
131,24,Uzbekistan,Colombia,4,1,H,Uzbekistan,
131,25,Czech Republic,South Africa,0,1,A,South Africa,
131,26,Switzerland,Bosnia and Herzegovina,1,2,A,Bosnia and Herzegovina,
131,27,Canada,Qatar,2,3,A,Qatar,
131,28,Mexico,South Korea,1,1,D,,
131,29,Turkey,Paraguay,0,2,A,Paraguay,
131,30,USA,Australia,1,3,A,Australia,
131,31,Scotland,Morocco,0,1,A,Morocco,
131,32,Brazil,Haiti,2,0,H,Brazil,
131,33,Tunisia,Japan,1,1,D,,
131,34,Netherlands,Sweden,3,3,D,,
131,35,Germany,Côte d'Ivoire,2,1,H,Germany,
131,36,Ecuador,Curaçao,4,1,H,Ecuador,
131,37,Spain,Saudi Arabia,3,0,H,Spain,
131,38,Belgium,Iran,0,4,A,Iran,
131,39,Uruguay,Cabo Verde,3,0,H,Uruguay,
131,40,New Zealand,Egypt,1,2,A,Egypt,
131,41,Argentina,Austria,1,0,H,Argentina,
131,42,France,Iraq,1,1,D,,
131,43,Norway,Senegal,0,1,A,Senegal,
131,44,Jordan,Algeria,3,3,D,,
131,45,Portugal,Uzbekistan,0,0,D,,
131,46,England,Ghana,1,0,H,England,
131,47,Panama,Croatia,1,2,A,Croatia,
131,48,Colombia,DR Congo,5,0,H,Colombia,
131,49,Switzerland,Canada,4,3,H,Switzerland,
131,50,Bosnia and Herzegovina,Qatar,2,2,D,,
131,51,Scotland,Brazil,3,1,H,Scotland,
131,52,Morocco,Haiti,3,0,H,Morocco,
131,53,Czech Republic,Mexico,2,2,D,,
131,54,South Africa,South Korea,0,1,A,South Korea,
131,55,Curaçao,Côte d'Ivoire,1,3,A,Côte d'Ivoire,
131,56,Ecuador,Germany,1,4,A,Germany,
131,57,Japan,Sweden,1,3,A,Sweden,
131,58,Tunisia,Netherlands,0,2,A,Netherlands,
131,59,USA,Turkey,0,2,A,Turkey,
131,60,Paraguay,Australia,1,2,A,Australia,
131,61,Norway,France,1,2,A,France,
131,62,Senegal,Iraq,1,2,A,Iraq,
131,63,Cabo Verde,Saudi Arabia,1,1,D,,
131,64,Uruguay,Spain,1,2,A,Spain,
131,65,Egypt,Iran,0,4,A,Iran,
131,66,New Zealand,Belgium,0,3,A,Belgium,
131,67,Panama,England,3,4,A,England,
131,68,Croatia,Ghana,2,0,H,Croatia,
131,69,Colombia,Portugal,1,1,D,,
131,70,DR Congo,Uzbekistan,1,0,H,DR Congo,
131,71,Algeria,Austria,1,1,D,,
131,72,Jordan,Argentina,0,2,A,Argentina,
131,73,Czech Republic,Qatar,5,0,H,Czech Republic,Qatar
131,74,Morocco,Netherlands,1,1,D,Netherlands,Morocco
131,75,Germany,Bosnia and Herzegovina,1,2,A,Bosnia and Herzegovina,Germany
131,76,Sweden,Scotland,0,1,A,Scotland,Sweden
131,77,Ecuador,Senegal,2,2,D,Senegal,Ecuador
131,78,France,Japan,2,0,H,France,Japan
131,79,Mexico,Brazil,2,2,D,Brazil,Mexico
131,80,Croatia,Uzbekistan,0,0,D,Uzbekistan,Croatia
131,81,Iran,South Korea,3,0,H,Iran,South Korea
131,82,Australia,Côte d'Ivoire,0,1,A,Côte d'Ivoire,Australia
131,83,Colombia,England,2,3,A,England,Colombia
131,84,Spain,Austria,0,3,A,Austria,Spain
131,85,Switzerland,Iraq,4,0,H,Switzerland,Iraq
131,86,Paraguay,Egypt,2,1,H,Paraguay,Egypt
131,87,Argentina,Uruguay,0,0,D,Argentina,Uruguay
131,88,Portugal,Ghana,1,0,H,Portugal,Ghana
131,89,Czech Republic,Bosnia and Herzegovina,1,1,D,Bosnia and Herzegovina,Czech Republic
131,90,Netherlands,Senegal,0,0,D,Netherlands,Senegal
131,91,Scotland,France,2,3,A,France,Scotland
131,92,Brazil,Uzbekistan,2,2,D,Brazil,Uzbekistan
131,93,England,Austria,0,1,A,Austria,England
131,94,Iran,Côte d'Ivoire,0,2,A,Côte d'Ivoire,Iran
131,95,Paraguay,Portugal,1,0,H,Paraguay,Portugal
131,96,Switzerland,Argentina,1,1,D,Switzerland,Argentina
131,97,Bosnia and Herzegovina,Netherlands,0,3,A,Netherlands,Bosnia and Herzegovina
131,98,Austria,Côte d'Ivoire,1,0,H,Austria,Côte d'Ivoire
131,99,France,Brazil,4,3,H,France,Brazil
131,100,Paraguay,Switzerland,1,2,A,Switzerland,Paraguay
131,101,Netherlands,Austria,5,0,H,Netherlands,Austria
131,102,France,Switzerland,3,0,H,France,Switzerland
131,103,Austria,Switzerland,6,0,H,Austria,Switzerland
131,104,Netherlands,France,3,0,H,Netherlands,France
132,1,Mexico,South Africa,1,0,H,Mexico,
132,2,South Korea,Czech Republic,3,2,H,South Korea,
132,3,Canada,Bosnia and Herzegovina,0,0,D,,
132,4,USA,Paraguay,1,1,D,,
132,5,Australia,Turkey,0,2,A,Turkey,
132,6,Qatar,Switzerland,1,1,D,,
132,7,Brazil,Morocco,1,4,A,Morocco,
132,8,Haiti,Scotland,1,0,H,Haiti,
132,9,Germany,Curaçao,2,1,H,Germany,
132,10,Netherlands,Japan,2,1,H,Netherlands,
132,11,Côte d'Ivoire,Ecuador,0,7,A,Ecuador,
132,12,Sweden,Tunisia,0,2,A,Tunisia,
132,13,Spain,Cabo Verde,1,0,H,Spain,
132,14,Belgium,Egypt,2,0,H,Belgium,
132,15,Saudi Arabia,Uruguay,3,3,D,,
132,16,Iran,New Zealand,2,1,H,Iran,
132,17,Austria,Jordan,1,2,A,Jordan,
132,18,France,Senegal,1,0,H,France,
132,19,Iraq,Norway,1,3,A,Norway,
132,20,Argentina,Algeria,2,2,D,,
132,21,Portugal,DR Congo,2,0,H,Portugal,
132,22,England,Croatia,2,2,D,,
132,23,Ghana,Panama,1,1,D,,
132,24,Uzbekistan,Colombia,1,8,A,Colombia,
132,25,Czech Republic,South Africa,0,1,A,South Africa,
132,26,Switzerland,Bosnia and Herzegovina,0,0,D,,
132,27,Canada,Qatar,1,1,D,,
132,28,Mexico,South Korea,1,0,H,Mexico,
132,29,Turkey,Paraguay,3,0,H,Turkey,
132,30,USA,Australia,2,2,D,,
132,31,Scotland,Morocco,4,2,H,Scotland,
132,32,Brazil,Haiti,2,1,H,Brazil,
132,33,Tunisia,Japan,2,1,H,Tunisia,
132,34,Netherlands,Sweden,1,0,H,Netherlands,
132,35,Germany,Côte d'Ivoire,0,1,A,Côte d'Ivoire,
132,36,Ecuador,Curaçao,2,2,D,,
132,37,Spain,Saudi Arabia,4,0,H,Spain,
132,38,Belgium,Iran,2,1,H,Belgium,
132,39,Uruguay,Cabo Verde,1,2,A,Cabo Verde,
132,40,New Zealand,Egypt,2,0,H,New Zealand,
132,41,Argentina,Austria,0,3,A,Austria,
132,42,France,Iraq,1,0,H,France,
132,43,Norway,Senegal,1,1,D,,
132,44,Jordan,Algeria,2,2,D,,
132,45,Portugal,Uzbekistan,2,2,D,,
132,46,England,Ghana,6,1,H,England,
132,47,Panama,Croatia,1,2,A,Croatia,
132,48,Colombia,DR Congo,1,0,H,Colombia,
132,49,Switzerland,Canada,0,0,D,,
132,50,Bosnia and Herzegovina,Qatar,3,1,H,Bosnia and Herzegovina,
132,51,Scotland,Brazil,0,1,A,Brazil,
132,52,Morocco,Haiti,8,0,H,Morocco,
132,53,Czech Republic,Mexico,2,2,D,,
132,54,South Africa,South Korea,2,1,H,South Africa,
132,55,Curaçao,Côte d'Ivoire,2,2,D,,
132,56,Ecuador,Germany,1,1,D,,
132,57,Japan,Sweden,0,0,D,,
132,58,Tunisia,Netherlands,0,1,A,Netherlands,
132,59,USA,Turkey,0,2,A,Turkey,
132,60,Paraguay,Australia,1,1,D,,
132,61,Norway,France,0,2,A,France,
132,62,Senegal,Iraq,1,4,A,Iraq,
132,63,Cabo Verde,Saudi Arabia,0,4,A,Saudi Arabia,
132,64,Uruguay,Spain,0,5,A,Spain,
132,65,Egypt,Iran,2,3,A,Iran,
132,66,New Zealand,Belgium,0,4,A,Belgium,
132,67,Panama,England,2,1,H,Panama,
132,68,Croatia,Ghana,1,1,D,,
132,69,Colombia,Portugal,0,3,A,Portugal,
132,70,DR Congo,Uzbekistan,2,3,A,Uzbekistan,
132,71,Algeria,Austria,0,0,D,,
132,72,Jordan,Argentina,0,2,A,Argentina,
132,73,South Africa,Switzerland,1,0,H,South Africa,Switzerland
132,74,Morocco,Tunisia,2,2,D,Morocco,Tunisia
132,75,Ecuador,Canada,0,1,A,Canada,Ecuador
132,76,Netherlands,Brazil,0,0,D,Netherlands,Brazil
132,77,Germany,Norway,4,1,H,Germany,Norway
132,78,France,Scotland,1,0,H,France,Scotland
132,79,Mexico,Côte d'Ivoire,0,0,D,Mexico,Côte d'Ivoire
132,80,Croatia,Uzbekistan,1,2,A,Uzbekistan,Croatia
132,81,Belgium,South Korea,0,0,D,South Korea,Belgium
132,82,Turkey,Iraq,2,3,A,Iraq,Turkey
132,83,Colombia,England,1,3,A,England,Colombia
132,84,Spain,Argentina,1,2,A,Argentina,Spain
132,85,Bosnia and Herzegovina,Jordan,0,1,A,Jordan,Bosnia and Herzegovina
132,86,Australia,Iran,1,1,D,Iran,Australia
132,87,Austria,Saudi Arabia,2,1,H,Austria,Saudi Arabia
132,88,Portugal,Panama,0,0,D,Portugal,Panama
132,89,South Africa,Canada,1,1,D,Canada,South Africa
132,90,Morocco,Germany,0,1,A,Germany,Morocco
132,91,Netherlands,France,0,3,A,France,Netherlands
132,92,Mexico,Uzbekistan,4,2,H,Mexico,Uzbekistan
132,93,England,Argentina,7,0,H,England,Argentina
132,94,South Korea,Iraq,1,1,D,South Korea,Iraq
132,95,Iran,Portugal,1,3,A,Portugal,Iran
132,96,Jordan,Austria,0,2,A,Austria,Jordan
132,97,Canada,Germany,6,1,H,Canada,Germany
132,98,England,South Korea,4,1,H,England,South Korea
132,99,France,Mexico,1,0,H,France,Mexico
132,100,Portugal,Austria,8,1,H,Portugal,Austria
132,101,Canada,England,4,0,H,Canada,England
132,102,France,Portugal,1,1,D,Portugal,France
132,103,England,France,0,0,D,England,France
132,104,Canada,Portugal,1,1,D,Portugal,Canada
133,1,Mexico,South Africa,1,1,D,,
133,2,South Korea,Czech Republic,0,0,D,,
133,3,Canada,Bosnia and Herzegovina,3,2,H,Canada,
133,4,USA,Paraguay,1,1,D,,
133,5,Australia,Turkey,2,3,A,Turkey,
133,6,Qatar,Switzerland,0,2,A,Switzerland,
133,7,Brazil,Morocco,1,2,A,Morocco,
133,8,Haiti,Scotland,0,0,D,,
133,9,Germany,Curaçao,1,0,H,Germany,
133,10,Netherlands,Japan,1,0,H,Netherlands,
133,11,Côte d'Ivoire,Ecuador,0,3,A,Ecuador,
133,12,Sweden,Tunisia,0,3,A,Tunisia,
133,13,Spain,Cabo Verde,3,0,H,Spain,
133,14,Belgium,Egypt,1,4,A,Egypt,
133,15,Saudi Arabia,Uruguay,0,4,A,Uruguay,
133,16,Iran,New Zealand,0,1,A,New Zealand,
133,17,Austria,Jordan,2,0,H,Austria,
133,18,France,Senegal,3,0,H,France,
133,19,Iraq,Norway,3,1,H,Iraq,
133,20,Argentina,Algeria,3,1,H,Argentina,
133,21,Portugal,DR Congo,3,0,H,Portugal,
133,22,England,Croatia,1,2,A,Croatia,
133,23,Ghana,Panama,1,2,A,Panama,
133,24,Uzbekistan,Colombia,1,2,A,Colombia,
133,25,Czech Republic,South Africa,0,10,A,South Africa,
133,26,Switzerland,Bosnia and Herzegovina,1,1,D,,
